"actor_name","title","length","filmlen_groups"
"Kevin Garland","Orange Grapes",76,"Group 2"
"Kevin Garland","Rage Games",120,NULL
"Kevin Garland","Resurrection Silverado",117,"Group 2"
"Kevin Garland","Rules Human",153,"Group 3"
"Kevin Garland","Satisfaction Confidential",75,"Group 2"
"Kevin Garland","Scorpion Apollo",137,"Group 3"
"Kevin Garland","Show Lord",167,"Group 3"
"Kevin Garland","Song Hedwig",165,"Group 3"
"Kevin Garland","Stallion Sundance",130,"Group 3"
"Kevin Garland","Sting Personal",93,"Group 2"
"Kevin Garland","Trip Newton",64,"Group 2"
"Kevin Garland","Wait Cider",112,"Group 2"
"Kevin Garland","Westward Seabiscuit",52,"Group 1"
"Cate Mcqueen","Annie Identity",86,"Group 2"
"Cate Mcqueen","Blood Argonauts",71,"Group 2"
"Cate Mcqueen","Caper Motions",176,"Group 3"
"Cate Mcqueen","Comancheros Enemy",67,"Group 2"
"Cate Mcqueen","Darn Forrester",185,"Group 4"
"Cate Mcqueen","Doctor Grail",57,"Group 1"
"Cate Mcqueen","Factory Dragon",144,"Group 3"
"Cate Mcqueen","Fiddler Lost",75,"Group 2"
"Cate Mcqueen","Flying Hook",69,"Group 2"
"Cate Mcqueen","French Holiday",99,"Group 2"
"Cate Mcqueen","Gables Metropolis",161,"Group 3"
"Cate Mcqueen","Hawk Chill",47,"Group 1"
"Cate Mcqueen","Insider Arizona",78,"Group 2"
"Cate Mcqueen","Jersey Sassy",60,NULL
"Cate Mcqueen","Legend Jedi",59,"Group 1"
"Cate Mcqueen","Massage Image",161,"Group 3"
"Cate Mcqueen","Name Detective",178,"Group 3"
"Cate Mcqueen","Pacific Amistad",144,"Group 3"
"Cate Mcqueen","Patton Interview",175,"Group 3"
"Cate Mcqueen","Perdition Fargo",99,"Group 2"
"Cate Mcqueen","Potter Connecticut",115,"Group 2"
"Cate Mcqueen","Pride Alamo",114,"Group 2"
"Cate Mcqueen","Salute Apollo",73,"Group 2"
"Cate Mcqueen","Searchers Wait",182,"Group 4"
"Cate Mcqueen","Snatch Slipper",110,"Group 2"
"Cate Mcqueen","Towers Hurricane",144,"Group 3"
"Cate Mcqueen","Trojan Tomorrow",52,"Group 1"
"Cate Mcqueen","Virgin Daisy",179,"Group 3"
"Cate Mcqueen","Volcano Texas",157,"Group 3"
"Cate Mcqueen","Watership Frontier",112,"Group 2"
"Daryl Crawford","Barefoot Manchurian",129,"Group 3"
"Daryl Crawford","Borrowers Bedazzled",63,"Group 2"
"Daryl Crawford","Brotherhood Blanket",73,"Group 2"
"Daryl Crawford","Color Philadelphia",149,"Group 3"
"Daryl Crawford","Daddy Pittsburgh",161,"Group 3"
"Daryl Crawford","Diary Panic",107,"Group 2"
"Daryl Crawford","Downhill Enough",47,"Group 1"
"Daryl Crawford","Dracula Crystal",176,"Group 3"
"Daryl Crawford","Gandhi Kwai",86,"Group 2"
"Daryl Crawford","Goldmine Tycoon",153,"Group 3"
"Daryl Crawford","Half Outfield",146,"Group 3"
"Daryl Crawford","Hobbit Alien",157,"Group 3"
"Daryl Crawford","Hoosiers Birdcage",176,"Group 3"
"Daryl Crawford","Illusion Amelie",122,"Group 3"
"Daryl Crawford","Island Exorcist",84,"Group 2"
"Daryl Crawford","License Weekend",91,"Group 2"
"Daryl Crawford","Moonwalker Fool",184,"Group 4"
"Daryl Crawford","Mourning Purple",146,"Group 3"
"Daryl Crawford","Opus Ice",102,"Group 2"
"Daryl Crawford","Pearl Destiny",74,"Group 2"
"Daryl Crawford","Pizza Jumanji",173,"Group 3"
"Daryl Crawford","Purple Movie",88,"Group 2"
"Daryl Crawford","Sleepless Monsoon",64,"Group 2"
"Daryl Crawford","Speed Suit",124,"Group 3"
"Daryl Crawford","Spoilers Hellfighters",151,"Group 3"
"Daryl Crawford","Strictly Scarface",144,"Group 3"
"Daryl Crawford","Treatment Jekyll",87,"Group 2"
"Daryl Crawford","Unbreakable Karate",62,"Group 2"
"Daryl Crawford","Velvet Terminator",173,"Group 3"
"Daryl Crawford","Wasteland Divine",85,"Group 2"
"Greta Keitel","Alabama Devil",114,"Group 2"
"Greta Keitel","Annie Identity",86,"Group 2"
"Greta Keitel","Arizona Bang",121,"Group 3"
"Greta Keitel","Atlantis Cause",170,"Group 3"
"Greta Keitel","Badman Dawn",162,"Group 3"
"Greta Keitel","Basic Easy",90,"Group 2"
"Greta Keitel","Bunch Minds",63,"Group 2"
"Greta Keitel","Calendar Gunfight",120,NULL
"Greta Keitel","Dares Pluto",89,"Group 2"
"Greta Keitel","Flying Hook",69,"Group 2"
"Greta Keitel","Grail Frankenstein",85,"Group 2"
"Greta Keitel","Highball Potter",110,"Group 2"
"Greta Keitel","Hoosiers Birdcage",176,"Group 3"
"Greta Keitel","Illusion Amelie",122,"Group 3"
"Greta Keitel","Image Princess",178,"Group 3"
"Greta Keitel","Jaws Harry",112,"Group 2"
"Greta Keitel","Ladybugs Armageddon",113,"Group 2"
"Greta Keitel","Loathing Legally",140,"Group 3"
"Greta Keitel","Magnolia Forrester",171,"Group 3"
"Greta Keitel","Monster Spartacus",107,"Group 2"
"Greta Keitel","Pulp Beverly",89,"Group 2"
"Greta Keitel","Requiem Tycoon",167,"Group 3"
"Greta Keitel","Saturday Lambs",150,"Group 3"
"Greta Keitel","Slipper Fidelity",156,"Group 3"
"Greta Keitel","Suspects Quills",47,"Group 1"
"Greta Keitel","Vacation Boondock",145,"Group 3"
"Greta Keitel","Wolves Desire",55,"Group 1"
"Jane Jackman","Backlash Undefeated",118,"Group 2"
"Jane Jackman","Beneath Rush",53,"Group 1"
"Jane Jackman","Braveheart Human",176,"Group 3"
"Jane Jackman","Caribbean Liberty",92,"Group 2"
"Jane Jackman","Chocolat Harry",101,"Group 2"
"Jane Jackman","Dancing Fever",144,"Group 3"
"Jane Jackman","Flamingos Connecticut",80,"Group 2"
"Jane Jackman","Groove Fiction",111,"Group 2"
"Jane Jackman","Hope Tootsie",139,"Group 3"
"Jane Jackman","Hours Rage",122,"Group 3"
"Jane Jackman","Idols Snatchers",84,"Group 2"
"Jane Jackman","Jedi Beneath",128,"Group 3"
"Jane Jackman","Karate Moon",120,NULL
"Jane Jackman","Legally Secretary",113,"Group 2"
"Jane Jackman","Luck Opus",152,"Group 3"
"Jane Jackman","Money Harold",135,"Group 3"
"Jane Jackman","Outfield Massacre",129,"Group 3"
"Jane Jackman","Potter Connecticut",115,"Group 2"
"Jane Jackman","Rainbow Shock",74,"Group 2"
"Jane Jackman","Scissorhands Slums",147,"Group 3"
"Jane Jackman","Silverado Goldfinger",74,"Group 2"
"Jane Jackman","Slipper Fidelity",156,"Group 3"
"Jane Jackman","Talented Homicide",173,"Group 3"
"Jane Jackman","Temple Attraction",71,"Group 2"
"Jane Jackman","Uncut Suicides",172,"Group 3"
"Adam Hopper","Blindness Gun",103,"Group 2"
"Adam Hopper","Blood Argonauts",71,"Group 2"
"Adam Hopper","Chamber Italian",117,"Group 2"
"Adam Hopper","Clerks Angels",164,"Group 3"
"Adam Hopper","Clueless Bucket",95,"Group 2"
"Adam Hopper","Fiction Christmas",72,"Group 2"
"Adam Hopper","Gables Metropolis",161,"Group 3"
"Adam Hopper","Grease Youth",135,"Group 3"
"Adam Hopper","Heaven Freedom",48,"Group 1"
"Adam Hopper","Loverboy Attacks",162,"Group 3"
"Adam Hopper","Masked Bubble",151,"Group 3"
"Adam Hopper","Mockingbird Hollywood",60,NULL
"Adam Hopper","Noon Papi",57,"Group 1"
"Adam Hopper","Open African",131,"Group 3"
"Adam Hopper","Princess Giant",71,"Group 2"
"Adam Hopper","Saddle Antitrust",80,"Group 2"
"Adam Hopper","Sleepy Japanese",137,"Group 3"
"Adam Hopper","Torque Bound",179,"Group 3"
"Adam Hopper","Towers Hurricane",144,"Group 3"
"Adam Hopper","Train Bunch",71,"Group 2"
"Adam Hopper","Vacation Boondock",145,"Group 3"
"Adam Hopper","Words Hunter",116,"Group 2"
"Richard Penn","Airplane Sierra",62,"Group 2"
"Richard Penn","Balloon Homeward",75,"Group 2"
"Richard Penn","Chamber Italian",117,"Group 2"
"Richard Penn","Coneheads Smoochy",112,"Group 2"
"Richard Penn","Darko Dorado",130,"Group 3"
"Richard Penn","Earth Vision",85,"Group 2"
"Richard Penn","Empire Malkovich",177,"Group 3"
"Richard Penn","Enough Raging",158,"Group 3"
"Richard Penn","Frisco Forrest",51,"Group 1"
"Richard Penn","Fugitive Maguire",83,"Group 2"
"Richard Penn","Gaslight Crusade",106,"Group 2"
"Richard Penn","Gone Trouble",84,"Group 2"
"Richard Penn","Groundhog Uncut",139,"Group 3"
"Richard Penn","Guys Falcon",84,"Group 2"
"Richard Penn","Hanky October",107,"Group 2"
"Richard Penn","Heaven Freedom",48,"Group 1"
"Richard Penn","Illusion Amelie",122,"Group 3"
"Richard Penn","Instinct Airport",116,"Group 2"
"Richard Penn","Lebowski Soldiers",69,"Group 2"
"Richard Penn","Model Fish",175,"Group 3"
"Richard Penn","Montezuma Command",126,"Group 3"
"Richard Penn","Oklahoma Jumanji",58,"Group 1"
"Richard Penn","Pajama Jawbreaker",126,"Group 3"
"Richard Penn","Resurrection Silverado",117,"Group 2"
"Richard Penn","Sleepy Japanese",137,"Group 3"
"Richard Penn","Superfly Trip",114,"Group 2"
"Richard Penn","Tenenbaums Command",99,"Group 2"
"Richard Penn","Tomatoes Hellfighters",68,"Group 2"
"Richard Penn","Vampire Whale",126,"Group 3"
"Richard Penn","Wagon Jaws",152,"Group 3"
"Gene Hopkins","Chainsaw Uptown",114,"Group 2"
"Gene Hopkins","Chisum Behavior",124,"Group 3"
"Gene Hopkins","Clue Grail",70,"Group 2"
"Gene Hopkins","Deep Crusade",51,"Group 1"
"Gene Hopkins","Doors President",49,"Group 1"
"Gene Hopkins","Dragon Squad",170,"Group 3"
"Gene Hopkins","Elf Murder",155,"Group 3"
"Gene Hopkins","Frost Head",82,"Group 2"
"Gene Hopkins","Gump Date",53,"Group 1"
"Gene Hopkins","Hedwig Alter",169,"Group 3"
"Gene Hopkins","Mannequin Worst",71,"Group 2"
"Gene Hopkins","Model Fish",175,"Group 3"
"Gene Hopkins","Nightmare Chill",149,"Group 3"
"Gene Hopkins","Panther Reds",109,"Group 2"
"Gene Hopkins","Pity Bound",60,NULL
"Gene Hopkins","Pond Seattle",185,"Group 4"
"Gene Hopkins","Suit Walls",111,"Group 2"
"Gene Hopkins","Tootsie Pilot",157,"Group 3"
"Gene Hopkins","Torque Bound",179,"Group 3"
"Gene Hopkins","Truman Crazy",92,"Group 2"
"Gene Hopkins","Uprising Uptown",174,"Group 3"
"Gene Hopkins","Vanishing Rocky",123,"Group 3"
"Rita Reynolds","Arachnophobia Rollercoaster",147,"Group 3"
"Rita Reynolds","Arsenic Independence",137,"Group 3"
"Rita Reynolds","Behavior Runaway",100,"Group 2"
"Rita Reynolds","Born Spinal",179,"Group 3"
"Rita Reynolds","Command Darling",120,NULL
"Rita Reynolds","Earring Instinct",98,"Group 2"
"Rita Reynolds","Flamingos Connecticut",80,"Group 2"
"Rita Reynolds","Gentlemen Stage",125,"Group 3"
"Rita Reynolds","Gilbert Pelican",114,"Group 2"
"Rita Reynolds","Godfather Diary",73,"Group 2"
"Rita Reynolds","Impossible Prejudice",103,"Group 2"
"Rita Reynolds","Indian Love",135,"Group 3"
"Rita Reynolds","Jerk Paycheck",172,"Group 3"
"Rita Reynolds","Luke Mummy",74,"Group 2"
"Rita Reynolds","Maker Gables",136,"Group 3"
"Rita Reynolds","National Story",92,"Group 2"
"Rita Reynolds","Northwest Polish",172,"Group 3"
"Rita Reynolds","Records Zorro",182,"Group 4"
"Rita Reynolds","Snatch Slipper",110,"Group 2"
"Rita Reynolds","Trainspotting Strangers",132,"Group 3"
"Ed Mansfield","Amelie Hellfighters",79,"Group 2"
"Ed Mansfield","Angels Life",74,"Group 2"
"Ed Mansfield","Apollo Teen",153,"Group 3"
"Ed Mansfield","Barefoot Manchurian",129,"Group 3"
"Ed Mansfield","Beauty Grease",175,"Group 3"
"Ed Mansfield","Crossroads Casualties",153,"Group 3"
"Ed Mansfield","Daughter Madigan",59,"Group 1"
"Ed Mansfield","Devil Desire",87,"Group 2"
"Ed Mansfield","Doors President",49,"Group 1"
"Ed Mansfield","Drop Waterfront",178,"Group 3"
"Ed Mansfield","Dumbo Lust",119,"Group 2"
"Ed Mansfield","Easy Gladiator",148,"Group 3"
"Ed Mansfield","Escape Metropolis",167,"Group 3"
"Ed Mansfield","Falcon Volume",102,"Group 2"
"Ed Mansfield","Godfather Diary",73,"Group 2"
"Ed Mansfield","Harold French",168,"Group 3"
"Ed Mansfield","Hellfighters Sierra",75,"Group 2"
"Ed Mansfield","Holes Brannigan",128,"Group 3"
"Ed Mansfield","Jade Bunch",174,"Group 3"
"Ed Mansfield","Jersey Sassy",60,NULL
"Ed Mansfield","Lust Lock",52,"Group 1"
"Ed Mansfield","Majestic Floats",130,"Group 3"
"Ed Mansfield","Nemo Campus",131,"Group 3"
"Ed Mansfield","Oz Liaisons",85,"Group 2"
"Ed Mansfield","Pluto Oleander",84,"Group 2"
"Ed Mansfield","Seven Swarm",127,"Group 3"
"Ed Mansfield","Sleepy Japanese",137,"Group 3"
"Ed Mansfield","Sling Luke",84,"Group 2"
"Ed Mansfield","Something Duck",180,NULL
"Ed Mansfield","State Wasteland",113,"Group 2"
"Ed Mansfield","Vampire Whale",126,"Group 3"
"Ed Mansfield","Wrong Behavior",178,"Group 3"
"Morgan Williams","Agent Truman",169,"Group 3"
"Morgan Williams","Alice Fantasia",94,"Group 2"
"Morgan Williams","Barefoot Manchurian",129,"Group 3"
"Morgan Williams","Breaking Home",169,"Group 3"
"Morgan Williams","Club Graffiti",65,"Group 2"
"Morgan Williams","Desperate Trainspotting",81,"Group 2"
"Morgan Williams","Dracula Crystal",176,"Group 3"
"Morgan Williams","Driver Annie",159,"Group 3"
"Morgan Williams","Durham Panky",154,"Group 3"
"Morgan Williams","Early Home",96,"Group 2"
"Morgan Williams","Fargo Gandhi",130,"Group 3"
"Morgan Williams","Guys Falcon",84,"Group 2"
"Morgan Williams","Heaven Freedom",48,"Group 1"
"Morgan Williams","Horn Working",95,"Group 2"
"Morgan Williams","Hysterical Grail",150,"Group 3"
"Morgan Williams","Juggler Hardly",54,"Group 1"
"Morgan Williams","Lord Arizona",108,"Group 2"
"Morgan Williams","Massage Image",161,"Group 3"
"Morgan Williams","Movie Shakespeare",53,"Group 1"
"Morgan Williams","Music Boondock",129,"Group 3"
"Morgan Williams","Polish Brooklyn",61,"Group 2"
"Morgan Williams","Punk Divorce",100,"Group 2"
"Morgan Williams","Roses Treasure",162,"Group 3"
"Morgan Williams","Saints Bride",125,"Group 3"
"Morgan Williams","Splash Gump",175,"Group 3"
"Morgan Williams","Star Operation",181,"Group 4"
"Morgan Williams","Tuxedo Mile",152,"Group 3"
"Lucille Dee","Airport Pollock",54,"Group 1"
"Lucille Dee","Ballroom Mockingbird",173,"Group 3"
"Lucille Dee","Beauty Grease",175,"Group 3"
"Lucille Dee","Cassidy Wyoming",61,"Group 2"
"Lucille Dee","Clockwork Paradise",143,"Group 3"
"Lucille Dee","Daughter Madigan",59,"Group 1"
"Lucille Dee","Drums Dynamite",96,"Group 2"
"Lucille Dee","Grapes Fury",155,"Group 3"
"Lucille Dee","Harry Idaho",121,"Group 3"
"Lucille Dee","Hysterical Grail",150,"Group 3"
"Lucille Dee","Image Princess",178,"Group 3"
"Lucille Dee","Lambs Cincinatti",144,"Group 3"
"Lucille Dee","Maker Gables",136,"Group 3"
"Lucille Dee","Mask Peach",123,"Group 3"
"Lucille Dee","Mission Zoolander",164,"Group 3"
"Lucille Dee","North Tequila",67,"Group 2"
"Lucille Dee","Opposite Necklace",92,"Group 2"
"Lucille Dee","President Bang",144,"Group 3"
"Lucille Dee","Roxanne Rebel",171,"Group 3"
"Lucille Dee","Telegraph Voyage",148,"Group 3"
"Lucille Dee","Texas Watch",179,"Group 3"
"Lucille Dee","Unfaithful Kill",78,"Group 2"
"Lucille Dee","Westward Seabiscuit",52,"Group 1"
"Lucille Dee","Working Microcosmos",74,"Group 2"
"Ewan Gooding","Amelie Hellfighters",79,"Group 2"
"Ewan Gooding","Arachnophobia Rollercoaster",147,"Group 3"
"Ewan Gooding","Basic Easy",90,"Group 2"
"Ewan Gooding","Birch Antitrust",162,"Group 3"
"Ewan Gooding","Boulevard Mob",63,"Group 2"
"Ewan Gooding","Bunch Minds",63,"Group 2"
"Ewan Gooding","Cleopatra Devil",150,"Group 3"
"Ewan Gooding","Command Darling",120,NULL
"Ewan Gooding","Contact Anonymous",166,"Group 3"
"Ewan Gooding","Curtain Videotape",133,"Group 3"
"Ewan Gooding","Devil Desire",87,"Group 2"
"Ewan Gooding","Disciple Mother",141,"Group 3"
"Ewan Gooding","Duffel Apocalypse",171,"Group 3"
"Ewan Gooding","Dumbo Lust",119,"Group 2"
"Ewan Gooding","Dynamite Tarzan",141,"Group 3"
"Ewan Gooding","Encounters Curtain",92,"Group 2"
"Ewan Gooding","Enemy Odds",77,"Group 2"
"Ewan Gooding","Graduate Lord",156,"Group 3"
"Ewan Gooding","Ice Crossing",131,"Group 3"
"Ewan Gooding","Juggler Hardly",54,"Group 1"
"Ewan Gooding","Lonely Elephant",67,"Group 2"
"Ewan Gooding","Lucky Flying",97,"Group 2"
"Ewan Gooding","Mermaid Insects",104,"Group 2"
"Ewan Gooding","Mourning Purple",146,"Group 3"
"Ewan Gooding","Mulholland Beast",157,"Group 3"
"Ewan Gooding","Oleander Clue",161,"Group 3"
"Ewan Gooding","Poseidon Forever",159,"Group 3"
"Ewan Gooding","Queen Luke",163,"Group 3"
"Ewan Gooding","Records Zorro",182,"Group 4"
"Ewan Gooding","Roots Remember",89,"Group 2"
"Ewan Gooding","Rouge Squad",118,"Group 2"
"Ewan Gooding","Summer Scarface",53,"Group 1"
"Ewan Gooding","Titanic Boondock",104,"Group 2"
"Whoopi Hurt","Anonymous Human",179,"Group 3"
"Whoopi Hurt","Birds Perdition",61,"Group 2"
"Whoopi Hurt","Calendar Gunfight",120,NULL
"Whoopi Hurt","Chance Resurrection",70,"Group 2"
"Whoopi Hurt","Cowboy Doom",146,"Group 3"
"Whoopi Hurt","Drums Dynamite",96,"Group 2"
"Whoopi Hurt","Gorgeous Bingo",108,"Group 2"
"Whoopi Hurt","Graduate Lord",156,"Group 3"
"Whoopi Hurt","Killer Innocent",161,"Group 3"
"Whoopi Hurt","Language Cowboy",78,"Group 2"
"Whoopi Hurt","Mighty Luck",122,"Group 3"
"Whoopi Hurt","Mod Secretary",77,"Group 2"
"Whoopi Hurt","Mother Oleander",103,"Group 2"
"Whoopi Hurt","Murder Antitrust",166,"Group 3"
"Whoopi Hurt","Outfield Massacre",129,"Group 3"
"Whoopi Hurt","Patton Interview",175,"Group 3"
"Whoopi Hurt","Pelican Comforts",48,"Group 1"
"Whoopi Hurt","Potter Connecticut",115,"Group 2"
"Whoopi Hurt","Pulp Beverly",89,"Group 2"
"Whoopi Hurt","Rider Caddyshack",177,"Group 3"
"Whoopi Hurt","Ridgemont Submarine",46,"Group 1"
"Whoopi Hurt","Right Cranes",153,"Group 3"
"Whoopi Hurt","Robbery Bright",134,"Group 3"
"Whoopi Hurt","Roof Champion",101,"Group 2"
"Whoopi Hurt","Secrets Paradise",109,"Group 2"
"Whoopi Hurt","Sons Interview",184,"Group 4"
"Whoopi Hurt","Spirit Flintstones",149,"Group 3"
"Whoopi Hurt","Spy Mile",112,"Group 2"
"Whoopi Hurt","Strictly Scarface",144,"Group 3"
"Whoopi Hurt","Unfaithful Kill",78,"Group 2"
"Whoopi Hurt","Vanilla Day",122,"Group 3"
"Whoopi Hurt","Zoolander Fiction",101,"Group 2"
"Cate Harris","Atlantis Cause",170,"Group 3"
"Cate Harris","Berets Agent",77,"Group 2"
"Cate Harris","Crazy Home",136,"Group 3"
"Cate Harris","Crooked Frogmen",143,"Group 3"
"Cate Harris","Dangerous Uptown",121,"Group 3"
"Cate Harris","Desire Alien",76,"Group 2"
"Cate Harris","Frost Head",82,"Group 2"
"Cate Harris","Gilmore Boiled",163,"Group 3"
"Cate Harris","Greek Everyone",176,"Group 3"
"Cate Harris","Handicap Boondock",108,"Group 2"
"Cate Harris","Intrigue Worst",181,"Group 4"
"Cate Harris","Jumping Wrath",74,"Group 2"
"Cate Harris","Modern Dorado",74,"Group 2"
"Cate Harris","Muppet Mile",50,"Group 1"
"Cate Harris","Personal Ladybugs",118,"Group 2"
"Cate Harris","Rollercoaster Bringing",153,"Group 3"
"Cate Harris","Runner Madigan",101,"Group 2"
"Cate Harris","Scarface Bang",102,"Group 2"
"Cate Harris","Sea Virgin",80,"Group 2"
"Cate Harris","Shining Roses",125,"Group 3"
"Cate Harris","Sorority Queen",184,"Group 4"
"Cate Harris","Spinal Rocky",138,"Group 3"
"Cate Harris","Stampede Disturbing",75,"Group 2"
"Cate Harris","Storm Happiness",57,"Group 1"
"Cate Harris","Summer Scarface",53,"Group 1"
"Cate Harris","Sun Confessions",141,"Group 3"
"Cate Harris","Treasure Command",102,"Group 2"
"Cate Harris","Wrath Mile",176,"Group 3"
"Jada Ryder","Aladdin Calendar",63,"Group 2"
"Jada Ryder","Alter Victory",57,"Group 1"
"Jada Ryder","Bunch Minds",63,"Group 2"
"Jada Ryder","Chasing Fight",114,"Group 2"
"Jada Ryder","Craft Outfield",64,"Group 2"
"Jada Ryder","Cupboard Sinners",56,"Group 1"
"Jada Ryder","Dozen Lion",177,"Group 3"
"Jada Ryder","Forever Candidate",131,"Group 3"
"Jada Ryder","Garden Island",80,"Group 2"
"Jada Ryder","Gosford Donnie",129,"Group 3"
"Jada Ryder","Ishtar Rocketeer",79,"Group 2"
"Jada Ryder","Jekyll Frogmen",58,"Group 1"
"Jada Ryder","Karate Moon",120,NULL
"Jada Ryder","Kissing Dolls",141,"Group 3"
"Jada Ryder","Kwai Homeward",46,"Group 1"
"Jada Ryder","Lucky Flying",97,"Group 2"
"Jada Ryder","Malkovich Pet",159,"Group 3"
"Jada Ryder","Midsummer Groundhog",48,"Group 1"
"Jada Ryder","Murder Antitrust",166,"Group 3"
"Jada Ryder","Rage Games",120,NULL
"Jada Ryder","Raiders Antitrust",82,"Group 2"
"Jada Ryder","Robbers Joon",102,"Group 2"
"Jada Ryder","Salute Apollo",73,"Group 2"
"Jada Ryder","Side Ark",52,"Group 1"
"Jada Ryder","State Wasteland",113,"Group 2"
"Jada Ryder","Sugar Wonka",114,"Group 2"
"Jada Ryder","Sun Confessions",141,"Group 3"
"Jada Ryder","Talented Homicide",173,"Group 3"
"Jada Ryder","Tramp Others",171,"Group 3"
"Jada Ryder","Trouble Date",61,"Group 2"
"Jada Ryder","Zoolander Fiction",101,"Group 2"
"River Dean","Baby Hall",153,"Group 3"
"River Dean","Blade Polish",114,"Group 2"
"River Dean","Chicago North",185,"Group 4"
"River Dean","Confused Candles",122,"Group 3"
"River Dean","Dirty Ace",147,"Group 3"
"River Dean","Dogma Family",122,"Group 3"
"River Dean","Fire Wolves",173,"Group 3"
"River Dean","Frogmen Breaking",111,"Group 2"
"River Dean","Gleaming Jawbreaker",89,"Group 2"
"River Dean","Gump Date",53,"Group 1"
"River Dean","Hate Handicap",107,"Group 2"
"River Dean","Independence Hotel",157,"Group 3"
"River Dean","Jersey Sassy",60,NULL
"River Dean","Kill Brotherhood",54,"Group 1"
"River Dean","Mars Roman",62,"Group 2"
"River Dean","Mighty Luck",122,"Group 3"
"River Dean","Movie Shakespeare",53,"Group 1"
"River Dean","Mystic Truman",92,"Group 2"
"River Dean","Park Citizen",109,"Group 2"
"River Dean","Party Knock",107,"Group 2"
"River Dean","Pinocchio Simon",103,"Group 2"
"River Dean","Pocus Pulp",138,"Group 3"
"River Dean","Pond Seattle",185,"Group 4"
"River Dean","Queen Luke",163,"Group 3"
"River Dean","Shrek License",154,"Group 3"
"River Dean","Sorority Queen",184,"Group 4"
"River Dean","Spirit Flintstones",149,"Group 3"
